Sensor Name,Sensor Type,Timestamp,Temperature ( F ),Humidity ( RH ),Dew Point ( F ),Heat Index ( F ),Feels Like,Wind Chill,Barometric Pressure ( INHG ),Accumulated Rain,Wind Speed,Wind Average,Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
In home  (w/display),Temp & Humidity Sensor,2025/03/17 12:00 AM,71.6,51.0,52.5,70.9,,,29.8,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/17 12:05 AM,71.7,52.0,53.1,71.0,,,29.81,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/17 12:10 AM,71.7,52.0,53.1,71.0,,,29.81,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/17 12:15 AM,71.7,52.0,53.1,71.0,,,29.81,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/17 12:20 AM,71.6,52.0,53.0,70.9,,,29.8,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/17 12:25 AM,71.4,51.0,52.3,70.6,,,29.79,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/17 12:35 AM,71.2,52.0,52.7,70.5,,,29.8,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/17 12:40 AM,71.2,52.0,52.7,70.5,,,29.81,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/17 12:45 AM,71.2,52.0,52.7,70.5,,,29.8,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/17 12:50 AM,70.8,52.0,52.3,70.0,,,29.8,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/17 12:55 AM,70.8,52.0,52.3,70.0,,,29.79,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/17 1:00 AM,70.8,52.0,52.3,70.0,,,29.79,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/17 1:05 AM,70.8,52.0,52.3,70.0,,,29.79,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/17 1:10 AM,71.2,52.0,52.7,70.5,,,29.78,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/17 1:15 AM,71.2,52.0,52.7,70.5,,,29.78,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/17 1:20 AM,71.4,52.0,52.8,70.7,,,29.78,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/17 1:25 AM,71.2,51.0,52.1,70.4,,,29.79,,,,,,,,,,,,,
In home  (w/display),Temp & Humidity Sensor,2025/03/17 1:30 AM,71.2,52.0,52.7,70.5,,,29.79,,,,,,,,,,,,,
